#Note: P1-P5 are absolute pressures
#Note: Ullage pressure in tank is 0.75 bar
#Time     P1      P2     P3       P4      P5
0.0173	76046.0	75820.1	75504.7	75021.7	74321.5
0.0174	76163.0	75961.8	75694.8	75310.0	74700.9
0.0175	76284.1	76108.7	75891.5	75607.9	75088.0
0.0176	76407.1	76257.7	76091.1	75910.9	75479.0
0.0177	76529.2	76406.4	76291.4	76215.8	75874.7
0.0178	76650.0	76554.3	76491.1	76519.5	76272.6
0.0179	76768.5	76699.1	76687.2	76819.1	76668.4
0.0180	76884.8	76841.2	76879.0	77111.1	77056.1
0.0181	76997.8	76977.8	77061.5	77385.4	77431.5
0.0182	77103.2	77105.5	77232.9	77644.2	77795.1
0.0183	77202.7	77226.8	77396.3	77891.3	78143.9
0.0184	77293.7	77338.3	77547.4	78119.9	78477.5
0.0185	77376.6	77440.3	77686.2	78331.8	78793.3
0.0186	77452.5	77533.7	77813.8	78527.9	79088.3
0.0187	77521.8	77618.3	77928.4	78705.0	79344.0
0.0188	77582.9	77693.1	78029.6	78861.2	79564.1
0.0189	77634.2	77755.6	78114.8	78994.0	79737.4
0.0190	77673.3	77802.1	78175.9	79086.9	79853.0
0.0191	77694.0	77827.3	78209.6	79136.6	79936.6
0.0192	77699.0	77833.5	78217.9	79146.0	79995.5
0.0193	77690.6	77825.0	78207.5	79123.5	80024.2
0.0194	77672.9	77804.3	78181.0	79079.8	80013.7
0.0195	77649.9	77776.9	78144.3	79020.5	79954.4
0.0196	77619.8	77738.9	78093.2	78951.3	79840.8
0.0197	77583.9	77694.1	78031.9	78864.7	79675.5
0.0198	77535.9	77633.6	77948.7	78742.7	79469.0
0.0199	77469.9	77552.3	77839.0	78579.9	79228.9
0.0200	77387.3	77452.3	77705.8	78380.7	78961.1
0.0201	77291.7	77339.3	77557.4	78156.4	78671.6
0.0202	77189.0	77216.4	77395.3	77912.7	78365.8
0.0203	77083.4	77089.0	77225.8	77658.4	78038.7
0.0204	76978.2	76961.0	77054.6	77402.6	77694.2
0.0205	76873.2	76832.9	76883.0	77148.9	77334.2
0.0206	76765.4	76702.5	76710.1	76897.4	76956.7
0.0207	76654.6	76569.4	76535.0	76644.8	76571.2
0.0208	76539.7	76431.0	76352.9	76383.8	76174.5
0.0209	76421.3	76289.8	76168.0	76115.3	75765.4
0.0210	76302.7	76146.5	75977.5	75834.7	75361.5
0.0211	76181.1	76000.2	75784.0	75546.5	74971.6
0.0212	76063.2	75857.2	75592.5	75256.4	74600.1
0.0213	75945.8	75716.0	75405.4	74973.4	74245.0
0.0214	75836.2	75584.2	75230.3	74708.8	73907.0
0.0215	75735.8	75463.9	75071.2	74472.7	73587.9
0.0216	75647.6	75357.3	74930.2	74267.9	73287.7
0.0217	75573.2	75267.0	74809.7	74092.0	73006.8
0.0218	75509.6	75187.5	74700.9	73931.6	72748.5
0.0219	75450.8	75113.5	74599.4	73780.3	72507.5
0.0220	75394.9	75044.8	74505.3	73635.2	72293.3
0.0221	75340.7	74978.8	74416.5	73497.8	72118.6
0.0222	75292.8	74922.0	74340.9	73377.8	71978.3
0.0223	75255.5	74877.4	74281.6	73284.2	71871.0
0.0224	75234.6	74851.6	74245.1	73223.4	71797.8
0.0225	75228.4	74843.4	74232.9	73201.5	71753.0
0.0226	75237.1	74851.2	74240.3	73212.8	71738.4
0.0227	75254.7	74872.4	74268.1	73255.2	71762.0
0.0228	75280.7	74903.8	74309.9	73316.4	71827.5
0.0229	75310.9	74940.7	74359.2	73389.0	71935.4
0.0230	75347.7	74986.4	74421.2	73479.2	72082.6
0.0231	75394.3	75044.3	74499.6	73593.7	72258.8
0.0232	75452.4	75115.1	74594.7	73734.6	72465.7
0.0233	75521.9	75199.7	74707.9	73903.1	72697.7
0.0234	75602.0	75295.9	74835.0	74091.0	72958.4
0.0235	75687.5	75399.0	74972.3	74294.1	73247.6
0.0236	75779.6	75510.6	75120.7	74513.0	73563.5
0.0237	75875.2	75627.4	75277.8	74747.1	73905.6
0.0238	75975.2	75749.6	75442.4	74992.5	74271.7
0.0239	76080.0	75877.7	75614.6	75248.9	74658.6
0.0240	76190.1	76011.7	75794.1	75515.3	75063.3
0.0241	76304.1	76150.1	75979.4	75791.7	75481.0
0.0242	76421.9	76292.9	76170.1	76076.5	75904.8
0.0243	76540.8	76437.0	76362.8	76364.2	76328.9
0.0244	76657.3	76577.9	76550.3	76642.7	76748.8
0.0245	76768.7	76713.7	76733.1	76916.3	77158.1
0.0246	76877.1	76845.2	76908.2	77175.0	77552.6
